Nrtasks,Time,Makespan,MaxTemp,Avgtemp
460, 0.8798699378967285, 727, 424.14, 404.5649637257602 
470, 0.8192007541656494, 741, 423.34, 404.52807498987926 
480, 0.9112625122070312, 752, 424.16, 404.6188739861708 
490, 0.8618662357330322, 768, 421.43, 404.65381623486485 
500, 1.0278363227844238, 789, 424.31, 404.686952065644 
510, 0.9025423526763916, 803, 422.43, 404.731760366081 
520, 0.9729559421539307, 817, 423.75, 404.81610298617 
530, 0.9432582855224609, 836, 421.18, 404.8256540784599 
540, 1.0214240550994873, 851, 422.91, 404.8698626777111 
550, 1.0033910274505615, 866, 421.98, 404.9080481468655 
560, 0.9912436008453369, 878, 422.15, 404.85979287666646 
570, 1.051318645477295, 894, 423.08, 404.9063123532032 
580, 1.0851163864135742, 909, 423.08, 404.82816576834284 
590, 1.1391243934631348, 923, 424.14, 404.7900724461052 
600, 1.1447269916534424, 939, 422.79, 404.8494229847721 
610, 1.14125394821167, 951, 423.86, 404.7932005046787 
620, 1.256946086883545, 975, 423.07, 404.8537064147272 
630, 1.3145616054534912, 996, 425.81, 404.96735731854335 
640, 1.3165791034698486, 1010, 422.02, 404.9921173646179 
650, 1.3065567016601562, 1025, 424.2, 404.9561270851626 
660, 1.293238639831543, 1040, 422.45, 404.9528420344208 
670, 1.2888007164001465, 1055, 423.86, 404.9860150696619 
680, 1.3124663829803467, 1072, 424.13, 405.1115137347264 
690, 1.3835742473602295, 1087, 422.9, 405.1093252690657 
700, 1.4113233089447021, 1103, 424.21, 405.07190553893594 
710, 1.3773066997528076, 1115, 425.43, 405.0607210115685 
720, 1.3925764560699463, 1130, 423.74, 405.02109348730175 
730, 1.4296252727508545, 1148, 424.1, 405.0351433890783 
740, 1.4766671657562256, 1163, 426.35, 405.01622872066 
750, 1.5692613124847412, 1181, 424.29, 405.0206105537213 
760, 1.481562614440918, 1198, 421.28, 405.0129146148079 
770, 1.574770212173462, 1215, 423.46, 404.9877100650155 
780, 1.6740612983703613, 1236, 425.46, 405.04159301432 
790, 1.6062729358673096, 1250, 423.72, 405.045156087513 
800, 1.7090415954589844, 1262, 425.57, 405.023155356153 
810, 1.7432270050048828, 1275, 425.55, 405.0374672574711 
820, 1.7726545333862305, 1289, 425.55, 405.06086572027 
830, 1.8024070262908936, 1301, 423.06, 405.0969837060951 
840, 1.8674304485321045, 1311, 423.06, 405.06840343985897 
850, 1.8141095638275146, 1322, 424.98, 405.05891942742727 
860, 1.8060028553009033, 1339, 424.23, 404.96676573818274 
870, 1.8384089469909668, 1353, 423.08, 404.9588747136212 
880, 2.0169007778167725, 1371, 423.51, 405.08998851287316 
890, 1.9254305362701416, 1384, 423.13, 405.0754680839545 
900, 2.042950391769409, 1398, 423.03, 405.0018731671555 
910, 2.0450589656829834, 1412, 425.5, 404.9838716273633 
920, 1.9771296977996826, 1425, 422.02, 404.982132481933 
930, 2.043971538543701, 1445, 424.31, 404.98244965746187 
940, 2.070213794708252, 1458, 425.55, 404.98273926685386 
950, 2.1336727142333984, 1476, 424.23, 404.9532408881516 
960, 2.17197322845459, 1490, 425.57, 404.94700120797285 
970, 2.169046640396118, 1507, 424.23, 404.9845770851306 
980, 2.321160316467285, 1519, 424.52, 404.94005792903704 
990, 2.250910997390747, 1531, 422.86, 404.9958891483235 
1000, 2.2296133041381836, 1538, 422.89, 405.0268000292568 
