Nrtasks,Time,Makespan,MaxTemp,Avgtemp
400, 3.060559034347534, 1178, 749.38, 371.68919408840884 
410, 3.0447444915771484, 1198, 756.32, 371.9834264437203 
420, 3.1140494346618652, 1216, 759.67, 372.49541116562665 
430, 3.182438373565674, 1231, 766.74, 373.4698278865333 
440, 3.1916143894195557, 1237, 773.57, 374.4434334779355 
450, 3.256899833679199, 1272, 769.6, 374.0239434938426 
460, 3.437863349914551, 1305, 759.09, 373.7449300607008 
470, 3.4557859897613525, 1309, 774.53, 374.6323805158748 
480, 3.5212595462799072, 1326, 763.1, 375.1767890528327 
490, 3.5162458419799805, 1334, 762.28, 375.7634406882693 
500, 3.768669605255127, 1377, 762.57, 374.9929682074772 
510, 3.797611951828003, 1405, 758.82, 374.9966393850965 
520, 3.928596258163452, 1427, 763.24, 374.98451039014617 
530, 3.900573492050171, 1440, 753.11, 375.3455426963662 
540, 4.064365863800049, 1481, 770.4, 374.9724886908378 
550, 4.1793882846832275, 1493, 749.95, 375.80944123213624 
560, 4.245503902435303, 1547, 744.07, 375.18144423138096 
570, 4.410088300704956, 1573, 767.07, 375.04132044064886 
580, 4.461641073226929, 1595, 751.49, 375.101062234575 
590, 4.61392068862915, 1630, 756.32, 374.898130017018 
600, 4.80481743812561, 1663, 759.7, 374.6664328551987 
610, 4.736370086669922, 1663, 756.76, 375.51817614138685 
620, 4.74616813659668, 1668, 755.76, 376.345540168788 
630, 4.796555757522583, 1675, 753.69, 377.1615014250114 
640, 4.8689610958099365, 1675, 755.6, 377.656050097617 
650, 5.21987771987915, 1705, 745.59, 377.49070029562705 
660, 5.371515274047852, 1722, 764.83, 377.56421408401013 
670, 5.307065010070801, 1722, 736.88, 378.2011650074091 
680, 5.5887322425842285, 1793, 772.97, 377.3087515310754 
690, 5.472254991531372, 1808, 759.72, 377.7735685505765 
700, 5.4561004638671875, 1815, 763.24, 378.35588227972374 
710, 5.6582255363464355, 1835, 768.75, 378.39517454896963 
720, 6.060892820358276, 1877, 772.94, 378.1530967982528 
730, 6.033698320388794, 1927, 770.18, 377.4739738467126 
740, 6.402515411376953, 1960, 767.89, 377.57259829902875 
750, 6.342633247375488, 1984, 767.66, 377.33173544493553 
760, 6.420727729797363, 2017, 772.94, 377.3735472451284 
770, 6.466006278991699, 2030, 783.39, 377.5180797333464 
780, 6.552773952484131, 2059, 765.48, 377.5993176630564 
790, 6.736600399017334, 2078, 759.95, 377.68126547219913 
800, 6.852401971817017, 2106, 750.45, 377.74475426758556 
810, 7.310938596725464, 2145, 759.37, 377.3679021093717 
820, 7.44785737991333, 2193, 770.63, 376.9494293212543 
830, 7.535784959793091, 2210, 753.13, 377.1019527522628 
840, 7.453911542892456, 2242, 762.26, 376.90562589305233 
850, 7.4295854568481445, 2252, 754.72, 377.3213251664693 
860, 7.7871856689453125, 2280, 778.85, 377.3627319464547 
870, 7.949860572814941, 2287, 753.66, 377.921752842432 
880, 7.720764636993408, 2289, 764.88, 378.247888447182 
890, 8.082351207733154, 2340, 755.73, 377.85417003388625 
900, 8.197640895843506, 2366, 778.52, 377.9139055673738 
910, 8.088331937789917, 2385, 761.62, 377.9469614287469 
920, 8.082905054092407, 2391, 761.34, 378.06644395807285 
930, 8.129942178726196, 2407, 774.45, 378.1786437806669 
940, 8.787946224212646, 2459, 753.76, 377.7870223071673 
950, 8.680120944976807, 2486, 758.49, 377.74833856985555 
960, 8.71025562286377, 2505, 742.72, 377.83693644225025 
970, 8.788893699645996, 2518, 784.25, 378.21382528273057 
980, 9.077690362930298, 2567, 759.63, 377.68899783153347 
990, 9.250257730484009, 2589, 766.83, 377.88769814192443 
1000, 9.412025690078735, 2603, 750.31, 377.9495835307466 
