Nrtasks,Time,Makespan,MaxTemp,Avgtemp
360, 2.620863676071167, 1098, 466.56, 370.84869606424485 
370, 2.658522605895996, 1118, 467.27, 371.30956308154924 
380, 2.6331894397735596, 1118, 472.56, 372.821456571498 
390, 2.689342498779297, 1136, 468.65, 373.4374666418899 
400, 2.938901424407959, 1178, 466.64, 373.0873519508805 
410, 2.90940260887146, 1198, 466.65, 373.36398049998803 
420, 2.9733874797821045, 1216, 466.67, 374.0449552759727 
430, 3.0279769897460938, 1231, 466.71, 374.98956618140363 
440, 3.0180180072784424, 1237, 470.78, 376.1025099920057 
450, 3.1030077934265137, 1272, 469.13, 375.5574956254894 
460, 3.188007116317749, 1305, 469.38, 375.341058667279 
470, 3.2174458503723145, 1309, 470.21, 376.1636890767472 
480, 3.2563111782073975, 1326, 467.65, 376.8388408505027 
490, 3.350947618484497, 1334, 468.67, 377.437528615489 
500, 3.4235761165618896, 1377, 469.2, 376.59915600954116 
510, 3.4817893505096436, 1405, 469.66, 376.64502436889853 
520, 3.5582711696624756, 1427, 468.75, 376.67626268760404 
530, 3.6419661045074463, 1440, 466.78, 376.8904966733266 
540, 3.726078748703003, 1481, 468.81, 376.53022250729475 
550, 3.804685592651367, 1493, 470.67, 377.4019619633016 
560, 4.012615919113159, 1547, 470.28, 376.78188725859786 
570, 4.0841264724731445, 1573, 470.28, 376.63083962546176 
580, 4.0731306076049805, 1595, 472.73, 376.60169012972614 
590, 4.159484624862671, 1630, 472.16, 376.43849200344476 
600, 4.431837320327759, 1663, 473.38, 376.3064691328334 
610, 4.365216970443726, 1663, 473.49, 377.09425499457745 
620, 4.4492762088775635, 1668, 471.22, 378.0173921316555 
630, 4.363183498382568, 1675, 472.83, 378.8383167395198 
640, 4.578634023666382, 1675, 472.89, 379.33891040225365 
650, 4.855407476425171, 1705, 470.84, 379.2789205151427 
660, 4.705159902572632, 1722, 471.84, 379.2918444319702 
670, 4.7024986743927, 1722, 470.52, 379.981066914426 
680, 4.863391399383545, 1793, 472.15, 379.054481541382 
690, 5.1267030239105225, 1808, 470.01, 379.52545190674886 
700, 4.932523012161255, 1815, 474.59, 380.1015552249949 
710, 4.91380763053894, 1835, 471.03, 380.15442403986447 
720, 5.568887948989868, 1877, 472.48, 379.8657488995036 
730, 5.287847995758057, 1927, 473.66, 379.1623935792978 
740, 5.584224224090576, 1960, 471.45, 379.2358664618393 
750, 5.614789962768555, 1984, 473.71, 379.01434121637425 
760, 5.863035440444946, 2017, 474.18, 379.09309031851757 
770, 5.688256740570068, 2030, 474.6, 379.35941876608996 
780, 5.790245056152344, 2059, 473.62, 379.3735970048045 
790, 6.041825532913208, 2078, 473.62, 379.5285995754664 
800, 6.11952805519104, 2106, 473.62, 379.5373109679644 
810, 6.407271146774292, 2145, 470.81, 379.19153550641704 
820, 6.4872870445251465, 2193, 471.39, 378.7116695122916 
830, 6.556741952896118, 2210, 470.75, 378.8393060143076 
840, 6.474658966064453, 2242, 469.09, 378.7746264662588 
850, 6.601015090942383, 2252, 470.7, 379.09669097319824 
860, 6.755007028579712, 2280, 470.7, 379.05169454880956 
870, 6.718936443328857, 2287, 471.32, 379.6958665591396 
880, 6.846318483352661, 2289, 469.63, 380.0750911485504 
890, 6.905434846878052, 2340, 468.26, 379.7048396633883 
900, 6.933796405792236, 2366, 469.39, 379.7317069032182 
910, 7.128408908843994, 2385, 468.76, 379.7334824690952 
920, 7.00335693359375, 2391, 470.87, 379.9530855936451 
930, 7.7470221519470215, 2407, 471.82, 380.06833587981237 
940, 7.634854078292847, 2459, 471.73, 379.6365095480589 
950, 7.586806058883667, 2486, 469.52, 379.5743554608074 
960, 7.427830219268799, 2505, 466.95, 379.7142473502204 
970, 7.586546421051025, 2518, 467.55, 380.0691762454649 
980, 7.7195024490356445, 2567, 469.28, 379.5195740978787 
990, 8.136422634124756, 2589, 472.67, 379.54987767807137 
1000, 7.894339084625244, 2603, 471.72, 379.7678957709965 
